1998-08-31,205000.0,270000.0,345000.0,469000.0,300000.0,389816.0,2145.0
1998-07-31,205000.0,270000.0,350000.0,470000.0,300000.0,393162.0,2210.0
1998-06-30,205000.0,270000.0,350000.0,470000.0,300000.0,390726.0,2221.0
1998-05-31,210000.0,270000.0,350000.0,470000.0,310000.0,396694.0,2070.0
1998-04-30,200000.0,265000.0,356000.0,480000.0,310000.0,402316.0,1966.0
1998-03-31,210000.0,270000.0,360000.0,500000.0,320000.0,415876.0,1911.0
1998-02-28,205000.0,270000.0,370000.0,510000.0,317500.0,421764.0,1844.0
1998-01-31,210000.0,280000.0,380000.0,540000.0,325000.0,428523.0,1880.0
1997-12-31,215000.0,285000.0,380000.0,550000.0,325000.0,439984.0,1810.0
1997-11-30,215000.0,285000.0,380000.0,570000.0,330000.0,448248.0,1730.0
1997-10-31,215000.0,285000.0,380000.0,590000.0,325000.0,459116.0,1634.0
1997-09-30,210000.0,285000.0,390000.0,600000.0,330000.0,462493.0,1561.0
1997-08-31,210000.0,285000.0,390000.0,620000.0,325000.0,474207.0,1504.0
1997-07-31,205000.0,290000.0,400000.0,640000.0,330000.0,485945.0,1505.0
1997-06-30,220000.0,295000.0,420000.0,690000.0,340000.0,506027.0,1507.0
1997-05-31,225000.0,298000.0,427000.0,700000.0,342500.0,517087.0,1508.0
1997-04-30,235000.0,300000.0,450000.0,710000.0,360000.0,530401.0,1508.0
1997-03-31,235000.0,310000.0,450000.0,730000.0,370000.0,534010.0,1476.0
1997-02-28,230000.0,303000.0,440000.0,730000.0,360000.0,530167.0,1503.0
1997-01-31,235000.0,300000.0,440000.0,720000.0,360000.0,523422.0,1542.0
1996-12-31,225000.0,300000.0,435000.0,700000.0,355000.0,506731.0,1633.0
1996-11-30,220000.0,300000.0,430000.0,690000.0,360000.0,497608.0,1670.0
1996-10-31,220000.0,295000.0,420000.0,689000.0,350000.0,490013.0,1710.0
1996-09-30,210000.0,290000.0,420000.0,700000.0,350000.0,493625.0,1658.0
1996-08-31,215000.0,300000.0,430000.0,720000.0,360000.0,503252.0,1649.0
1996-07-31,220000.0,295000.0,450000.0,738000.0,360000.0,505446.0,1545.0
1996-06-30,225000.0,300000.0,450000.0,725000.0,360000.0,509897.0,1579.0
1996-05-31,230000.0,315000.0,450000.0,740000.0,370000.0,520361.0,1603.0
1996-04-30,235000.0,315000.0,440000.0,700000.0,365000.0,511831.0,1652.0
1996-03-31,235000.0,310000.0,425000.0,680000.0,355000.0,484343.0,1788.0
1996-02-29,235000.0,310000.0,417000.0,650000.0,350000.0,464643.0,1903.0
1996-01-31,230000.0,310000.0,419000.0,625000.0,350000.0,454005.0,2007.0
1995-12-31,235000.0,315000.0,425000.0,620000.0,360000.0,452630.0,2078.0
1995-11-30,235000.0,315000.0,420000.0,600000.0,360000.0,445189.0,2165.0
1995-10-31,230000.0,315000.0,420000.0,590000.0,350000.0,442758.0,2230.0
1995-09-30,225000.0,310000.0,410000.0,575000.0,350000.0,434075.0,2314.0
1995-08-31,219000.0,310000.0,400000.0,561000.0,350000.0,429139.0,2318.0
1995-07-31,210000.0,300000.0,390000.0,530000.0,340000.0,415423.0,2388.0
1995-06-30,201000.0,295000.0,370000.0,510000.0,330000.0,400451.0,2485.0
1995-05-31,195000.0,285000.0,355000.0,500000.0,320000.0,387841.0,2531.0
1995-04-30,195000.0,280000.0,350000.0,486000.0,320000.0,378908.0,2553.0
1995-03-31,190000.0,270000.0,340000.0,480000.0,310000.0,369934.0,2502.0
1995-02-28,180000.0,265000.0,340000.0,475000.0,300000.0,367217.0,2480.0
1995-01-31,179000.0,260000.0,330000.0,465000.0,295000.0,355750.0,2398.0
1994-12-31,180000.0,255000.0,325000.0,460000.0,295000.0,353850.0,2437.0
1994-11-30,175000.0,250000.0,320000.0,450000.0,290000.0,347726.0,2410.0
1994-10-31,170000.0,245000.0,320000.0,450000.0,285000.0,346288.0,2266.0
1994-09-30,170000.0,240000.0,320000.0,455000.0,280000.0,343624.0,2196.0
1994-08-31,170000.0,240000.0,320000.0,470000.0,282500.0,346486.0,2068.0
1994-07-31,175000.0,255000.0,330000.0,500000.0,295000.0,359882.0,1957.0
1994-06-30,180000.0,260000.0,335000.0,500000.0,300000.0,361482.0,1989.0
1994-05-31,180000.0,260000.0,330000.0,514000.0,300000.0,366231.0,1890.0
1994-04-30,180000.0,265000.0,335000.0,500000.0,300000.0,364616.0,1973.0
1994-03-31,185000.0,270000.0,335000.0,478000.0,300000.0,364421.0,2071.0
1994-02-28,180000.0,270000.0,335000.0,480000.0,300000.0,363936.0,2137.0
1994-01-31,180000.0,265000.0,335000.0,480000.0,300000.0,362101.0,2199.0
1993-12-31,180000.0,260000.0,335000.0,485000.0,295000.0,365585.0,2204.0
1993-11-30,180000.0,255000.0,335000.0,482000.0,295000.0,364340.0,2172.0
1993-10-31,180000.0,250000.0,320000.0,460000.0,282500.0,352875.0,2068.0
1993-09-30,175000.0,245000.0,320000.0,450000.0,285000.0,355437.0,1912.0
1993-08-31,180000.0,255000.0,325000.0,460000.0,290000.0,360196.0,1804.0
1993-07-31,180000.0,255000.0,315000.0,450000.0,290000.0,360154.0,1632.0
1993-06-30,185000.0,250000.0,315000.0,450000.0,290000.0,361992.0,1493.0
1993-05-31,185000.0,250000.0,315000.0,440000.0,290000.0,352911.0,1389.0
1993-04-30,190000.0,260000.0,315000.0,440000.0,290000.0,350510.0,1337.0
1993-03-31,190000.0,260000.0,315000.0,430000.0,290000.0,347368.0,1377.0
1993-02-28,185000.0,255000.0,305000.0,400000.0,280000.0,331896.0,1314.0
1993-01-31,185000.0,255000.0,300000.0,390000.0,280000.0,326967.0,1341.0
1992-12-31,185000.0,255000.0,305000.0,390000.0,280000.0,328408.0,1352.0
1992-11-30,175000.0,250000.0,300000.0,380000.0,275000.0,316675.0,1300.0
1992-10-31,170000.0,240000.0,295000.0,379000.0,270000.0,309545.0,1335.0
1992-09-30,165000.0,235000.0,285000.0,365000.0,260000.0,306150.0,1334.0
1992-08-31,170000.0,235000.0,290000.0,375000.0,260000.0,307547.0,1326.0
1992-07-31,165000.0,230000.0,280000.0,360000.0,255000.0,302672.0,1267.0
1992-06-30,160000.0,230000.0,275000.0,360000.0,250000.0,294379.0,1127.0
1992-05-31,160000.0,220000.0,265000.0,350000.0,245000.0,288900.0,1141.0
1992-04-30,160000.0,220000.0,260000.0,350000.0,240000.0,292225.0,1154.0
1992-03-31,160000.0,215000.0,260000.0,350000.0,235000.0,283753.0,1183.0
1992-02-29,155000.0,210000.0,260000.0,350000.0,230000.0,281638.0,1292.0
1992-01-31,160000.0,210000.0,260000.0,360000.0,230000.0,286469.0,1299.0
1991-12-31,160000.0,215000.0,260000.0,360000.0,240000.0,289414.0,1253.0
1991-11-30,155000.0,205000.0,260000.0,350000.0,230000.0,286018.0,1222.0
